0,0.000000,0.000000
1,33.023237,133.198454
2,31.161530,138.190893
3,31.526178,137.067010
4,31.866093,135.793814
5,31.124546,138.346465
6,38.896026,113.788667
7,30.660537,139.536632
8,32.620061,134.439966
9,33.663051,130.963776
10,29.666128,141.467517
11,37.952148,119.372000
12,39.220746,113.443000
13,40.807877,108.422054
14,42.292633,103.993000
15,37.988717,116.447167
16,33.169546,132.432155
17,37.630183,119.955333
18,42.439988,104.007000
19,44.861984,98.526500
20,36.221043,124.293434
21,37.212961,121.187037
22,31.629929,136.336700
23,45.097134,97.449667
24,34.989021,127.177778
25,39.898426,112.409000
26,40.072131,112.212833
27,38.997051,114.774833
28,30.723114,138.187037
29,33.272177,132.259833
30,33.687396,129.937167
31,47.245861,93.360833
32,28.966269,143.390136
33,29.818003,140.794728
34,33.640261,130.587000
35,38.696794,115.801833
36,38.191942,117.485690
37,38.612853,116.243098
38,27.845165,146.132990
39,29.785848,140.284375
40,35.309380,125.487000
41,33.576450,129.742088
42,37.084508,120.012626
43,29.313574,139.949490
44,30.132857,139.607801
45,38.260333,117.516667
46,38.438495,116.501167
47,28.449404,142.078571
48,36.059693,122.578833
49,27.910042,146.270035
50,26.347440,150.138830
51,31.959376,135.053199
52,33.780997,129.645667
53,38.748945,114.887667
54,36.760670,121.008167
55,37.733813,116.505833
56,29.313737,142.224490
57,29.921765,140.492612
58,32.903379,132.952862
59,32.635391,133.879932
60,34.487169,128.087333
61,35.960012,124.737667
62,38.156262,118.275333
63,41.800793,106.907000
64,48.031054,89.207500
65,43.454388,102.019333
66,40.090362,112.420167
67,41.932349,105.987333
68,44.481095,98.646833
69,45.205300,96.407333
70,33.489376,131.952921
71,34.096422,129.554667
72,37.188940,121.651667
73,37.862229,119.295333
74,39.499664,114.829167
75,49.070071,86.692667
76,47.332544,92.005333
77,45.963115,94.628000
78,32.923255,133.218197
79,35.155816,126.478500
80,38.370386,118.335167
81,38.755576,116.943833
82,42.936525,104.821000
83,41.613594,108.230667
84,45.059041,97.192667
85,34.914156,128.408249
86,35.152340,127.325758
87,36.482896,123.043833
88,37.769447,119.512333
89,33.895086,129.522500
90,39.182956,115.440500
91,39.188996,115.410167
92,31.820595,135.901852
93,45.388895,96.751000
94,44.820176,97.800500
95,46.244134,93.945167
96,51.837246,79.763500
97,36.087226,124.618519
98,38.106964,118.526333
99,37.792685,119.612500
100,38.639882,117.051667
101,38.353602,118.283833
102,38.910585,116.416167
103,40.408363,111.945333
104,46.424592,93.696333
105,34.812509,127.390667
106,36.981820,122.496633
107,39.335141,115.089667
108,47.606182,90.878000
109,47.384935,91.637167
110,46.058116,96.107667
111,50.414624,83.908500
112,51.026480,82.433333
113,47.181147,91.985500
114,47.335221,91.674000
115,48.791512,87.622167
116,49.020540,86.986500
117,50.577529,83.393000
118,51.076099,82.277833
119,52.102798,78.716500
120,47.558441,90.868000
121,51.530286,81.202167
122,52.261658,78.590167
123,53.977106,73.987667
124,43.827823,102.698833
125,47.939439,90.565667
126,47.973311,90.152000
127,51.772720,80.115500
128,52.141799,79.208333
129,52.245515,78.939000
130,49.830301,84.483833
131,53.796771,74.348000
132,54.232522,73.756833
133,46.921284,92.945167
134,49.230063,87.037167
135,50.129021,84.721833
136,52.204449,78.903667
137,52.548911,78.687000
138,53.274101,76.560333
139,51.757087,80.198500
140,50.323048,84.290167
141,55.005370,71.305833
142,53.901765,74.996333
143,53.042362,77.089833
144,42.071646,108.018500
145,44.756420,100.845286
146,43.539043,103.355000
147,47.332574,91.763333
148,48.278526,90.826833
149,48.515330,90.369667
150,49.782073,86.967333
151,52.538809,78.648500
152,51.406193,80.720833
153,51.937692,79.508333
154,52.290784,78.795833
155,53.556866,76.296833
156,48.725919,89.154500
157,48.836442,88.919167
158,47.203047,94.393833
159,47.358958,93.750000
160,48.747539,90.318833
161,49.769147,87.077167
162,50.613393,83.323167
163,52.327591,79.216333
164,50.982276,82.927667
165,50.412814,84.729333
166,53.162023,76.591167
167,52.884995,77.759167
168,59.721320,59.851667
169,47.115556,92.789667
170,48.725802,89.492167
171,49.606830,87.543000
172,51.155740,82.395500
173,51.742582,80.050500
174,49.963424,85.121667
175,50.653752,82.933833
176,50.207213,84.612167
177,56.812524,67.805000
178,42.652096,106.175667
179,46.416273,96.731833
180,39.838391,113.104667
181,49.229469,88.296333
182,50.013699,85.892167
183,49.054849,88.525333
184,50.534882,84.915000
185,51.480326,81.388833
186,51.555529,81.022167
187,51.580747,81.910333
188,50.844389,82.793500
189,50.374328,84.343667
190,51.742603,80.853333
191,51.442587,82.130333
192,40.268119,112.874667
193,49.184648,88.887500
194,49.262708,88.677500
195,49.512070,87.239000
196,49.987451,86.076667
197,51.465952,82.557833
198,51.620859,81.313833
199,51.054857,83.567167
200,44.123895,102.151167
201,47.609269,93.037000
202,49.102733,88.910667
203,49.950842,86.018167
204,49.657545,86.665667
205,52.214824,79.785167
206,52.001680,80.843833
207,52.120717,80.859000
208,51.951377,81.212500
209,44.027977,102.912333
210,44.570967,101.441333
211,45.096453,100.017833
212,46.145745,97.105000
213,45.658415,98.095000
214,48.429102,90.088000
215,49.677940,87.891167
216,48.906067,89.846833
217,43.011877,105.424333
218,51.382735,82.218833
219,50.258432,85.483167
220,51.286033,82.845500
221,52.870325,79.588000
222,53.015165,78.857500
223,52.440026,79.993667
224,52.791189,78.865833
225,46.824675,95.367167
226,47.067101,94.087667
227,46.276806,96.862500
228,46.264953,96.934833
229,50.366267,85.721833
230,45.770950,98.373000
231,50.703856,83.768167
232,50.128089,85.310500
