OK,5,4503,12961,113.928053,22.497169,114.021715,22.539099,1
OK,5,5026,19273,113.928053,22.497169,114.080873,22.547009,2
OK,5,4132,16651,113.928053,22.497169,114.056176,22.543841,3
OK,5,3980,15838,113.928053,22.497169,114.048904,22.542505,4
OK,5,4355,17345,113.928053,22.497169,114.064161,22.543344,5
OK,5,4479,7582,113.928053,22.497169,113.89328,22.540202,6
OK,5,3288,8150,113.928053,22.497169,113.969302,22.539843,7
OK,5,6677,22772,113.928053,22.497169,114.099217,22.564735,8
OK,5,5232,19809,113.928053,22.497169,114.081577,22.551673,9
OK,5,6860,28385,113.928053,22.497169,114.116474,22.604406,10
OK,5,7397,20795,113.928053,22.497169,114.025354,22.613356,11
OK,5,3274,7746,113.928053,22.497169,113.961959,22.542619,12
OK,5,6672,25714,113.928053,22.497169,114.125013,22.570069,13
OK,5,2930,6605,113.928053,22.497169,113.948998,22.543288,14
OK,5,6011,23549,113.928053,22.497169,114.106112,22.566073,15
OK,5,4196,11475,113.928053,22.497169,114.008959,22.536167,16
OK,5,4266,9781,113.928053,22.497169,113.991793,22.535232,17
OK,5,7234,24878,113.928053,22.497169,114.117803,22.568444,18
OK,5,2843,5458,113.928053,22.497169,113.938914,22.541223,19
OK,5,3897,8829,113.928053,22.497169,113.980332,22.53638,20
OK,5,2839,4612,113.928053,22.497169,113.919933,22.535375,21
OK,4,3832,5490,113.928053,22.497169,113.910356,22.535248,22
OK,5,4216,6585,113.928053,22.497169,113.898511,22.535152,23
OK,5,4681,19370,113.928053,22.497169,114.054635,22.572213,24
OK,5,7205,29754,113.928053,22.497169,114.125354,22.609764,25
OK,5,4713,10357,113.928053,22.497169,113.882347,22.557594,26
OK,5,5616,10668,113.928053,22.497169,113.948822,22.583699,27
OK,5,5780,16253,113.928053,22.497169,114.038587,22.55614,28
OK,5,8533,31204,113.928053,22.497169,114.13327,22.616822,29
OK,5,6398,25918,113.928053,22.497169,114.119856,22.57685,30
OK,5,5171,12283,113.928053,22.497169,114.001145,22.551385,31
OK,5,6482,26167,113.928053,22.497169,114.111263,22.587247,32
OK,5,5155,11006,113.928053,22.497169,113.875527,22.557722,33
OK,5,8722,32678,113.928053,22.497169,114.143039,22.622415,34
OK,5,6390,20537,113.928053,22.497169,114.081995,22.558501,35
OK,5,6799,21842,113.928053,22.497169,114.089474,22.56452,36
OK,5,4482,8994,113.928053,22.497169,113.889573,22.550766,37
OK,5,5057,15310,113.928053,22.497169,113.851317,22.578014,38
OK,4,9181,37214,113.928053,22.497169,114.175786,22.637096,39
OK,5,2567,3187,113.928053,22.497169,113.936375,22.521071,40
OK,5,4880,9725,113.928053,22.497169,113.938951,22.583475,41
OK,5,6190,24150,113.928053,22.497169,113.809026,22.626525,42
OK,5,10237,38841,113.928053,22.497169,114.187868,22.642058,43
OK,5,5424,10146,113.928053,22.497169,113.913929,22.58467,44
OK,5,6846,17789,113.928053,22.497169,114.005311,22.602089,45
OK,5,5379,10196,113.928053,22.497169,113.905778,22.577634,46
OK,5,5609,11954,113.928053,22.497169,113.960717,22.585452,47
OK,5,5578,15911,113.928053,22.497169,113.995032,22.592971,48
OK,5,5118,15328,113.928053,22.497169,114.02841,22.556377,49
OK,5,4982,10236,113.928053,22.497169,113.899633,22.572352,50
OK,5,6671,41277,113.928053,22.497169,114.204036,22.651256,51
OK,5,6180,28560,113.928053,22.497169,113.792266,22.654733,52
OK,5,3728,10317,113.928053,22.497169,113.888407,22.562797,53
OK,5,7670,22478,113.928053,22.497169,114.035787,22.620386,54
OK,5,5289,14349,113.928053,22.497169,114.018876,22.555473,55
OK,5,6553,20850,113.928053,22.497169,114.043453,22.597192,56
OK,5,3212,13162,113.928053,22.497169,114.009367,22.552498,57
OK,5,5965,21007,113.928053,22.497169,114.037529,22.604214,58
OK,5,6975,25266,113.928053,22.497169,114.055668,22.629648,59
OK,5,6363,16364,113.928053,22.497169,114.032818,22.562563,60
OK,5,4970,21088,113.928053,22.497169,114.103197,22.544383,61
OK,5,4411,29954,113.928053,22.497169,113.800953,22.676551,62
OK,5,2090,1974,113.928053,22.497169,113.932924,22.512241,63
OK,5,7194,43180,113.928053,22.497169,114.213148,22.661689,64
OK,5,5430,21419,113.928053,22.497169,114.09872,22.551788,65
OK,5,8025,28305,113.928053,22.497169,114.108873,22.610626,66
OK,5,4082,17276,113.928053,22.497169,114.036388,22.568309,67
OK,5,2192,6532,113.928053,22.497169,113.966849,22.526076,68
OK,5,5600,18628,113.928053,22.497169,114.047768,22.571203,69
OK,5,8074,26263,113.928053,22.497169,114.065725,22.630241,70
OK,5,8378,28704,113.928053,22.497169,114.105603,22.617603,71
OK,5,8058,27043,113.928053,22.497169,114.074912,22.629485,72
OK,5,7589,28894,113.928053,22.497169,114.100313,22.624369,73
OK,5,7527,45209,113.928053,22.497169,114.21945,22.675972,74
OK,5,1707,1036,113.928053,22.497169,113.93288,22.502977,75
OK,5,4623,30954,113.928053,22.497169,113.805822,22.690927,76
OK,5,4697,20071,113.928053,22.497169,114.063268,22.571174,77
OK,5,5034,19935,113.928053,22.497169,114.087855,22.547125,78
OK,5,5628,11877,113.928053,22.497169,113.988784,22.558775,79
OK,5,5907,21989,113.928053,22.497169,114.084487,22.570588,80
OK,5,5990,22728,113.928053,22.497169,114.092766,22.570258,81
OK,5,3849,15989,113.928053,22.497169,114.055952,22.537491,82
OK,5,5291,11185,113.928053,22.497169,113.976879,22.562912,83
OK,5,4995,11428,113.928053,22.497169,113.994165,22.549357,84
OK,5,9009,46852,113.928053,22.497169,114.22332,22.68866,85
OK,5,4774,31727,113.928053,22.497169,113.812833,22.705061,86
OK,5,4391,11476,113.928053,22.497169,113.876461,22.563243,87
OK,1,2106,617,113.928053,22.497169,113.933866,22.496437,88
OK,5,5378,22094,113.928053,22.497169,114.111267,22.546896,89
OK,5,3983,15323,113.928053,22.497169,114.048903,22.537399,90
OK,5,5093,10936,113.928053,22.497169,113.969891,22.5669,91
OK,5,3611,14149,113.928053,22.497169,114.048523,22.526119,92
OK,5,2974,10291,113.928053,22.497169,113.984458,22.547052,93
OK,5,5090,10032,113.928053,22.497169,113.95547,22.571257,94
OK,5,5334,20719,113.928053,22.497169,114.091237,22.551769,95
OK,5,5371,10048,113.928053,22.497169,113.949438,22.576986,96
OK,5,4612,16154,113.928053,22.497169,114.044564,22.549642,97
OK,5,4367,17320,113.928053,22.497169,114.055492,22.551104,98
OK,5,4697,13347,113.928053,22.497169,113.865868,22.572004,99
OK,5,1521,966,113.928053,22.497169,113.926225,22.489287,100
OK,5,4255,12825,113.930484,22.496267,114.021715,22.539099,101
OK,5,4780,19137,113.930484,22.496267,114.080873,22.547009,102
OK,5,4201,16515,113.930484,22.496267,114.056176,22.543841,103
OK,5,3736,15702,113.930484,22.496267,114.048904,22.542505,104
OK,5,4450,17209,113.930484,22.496267,114.064161,22.543344,105
OK,5,3754,7900,113.930484,22.496267,113.89328,22.540202,106
OK,5,3026,8014,113.930484,22.496267,113.969302,22.539843,107
OK,5,6417,22636,113.930484,22.496267,114.099217,22.564735,108
OK,5,4986,19673,113.930484,22.496267,114.081577,22.551673,109
OK,5,7856,28249,113.930484,22.496267,114.116474,22.604406,110
OK,5,7664,20659,113.930484,22.496267,114.025354,22.613356,111
OK,5,3003,7610,113.930484,22.496267,113.961959,22.542619,112
OK,5,6709,25578,113.930484,22.496267,114.125013,22.570069,113
OK,5,2689,6469,113.930484,22.496267,113.948998,22.543288,114
OK,5,5767,23413,113.930484,22.496267,114.106112,22.566073,115
OK,5,3948,11339,113.930484,22.496267,114.008959,22.536167,116
OK,5,4018,9645,113.930484,22.496267,113.991793,22.535232,117
OK,5,7189,24742,113.930484,22.496267,114.117803,22.568444,118
OK,5,2588,5322,113.930484,22.496267,113.938914,22.541223,119
OK,5,3639,8693,113.930484,22.496267,113.980332,22.53638,120
OK,5,2307,4930,113.930484,22.496267,113.919933,22.535375,121
OK,4,3301,5808,113.930484,22.496267,113.910356,22.535248,122
OK,5,3766,6903,113.930484,22.496267,113.898511,22.535152,123
OK,5,5701,19234,113.930484,22.496267,114.054635,22.572213,124
OK,5,8210,29618,113.930484,22.496267,114.125354,22.609764,125
