0,36641.613972
1,0.000000
2,0.000000
3,15.522011
4,0.000000
5,0.000000
6,39.345329
7,43.003037
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,45.995961
14,0.000000
15,553.763574
16,0.000000
17,177.089620
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,50.965155
23,24.659483
24,0.000000
25,350.712398
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,41.723868
39,0.000000
40,0.000000
41,155.593535
42,441.872233
43,0.000000
44,0.000000
45,0.000000
46,136.049509
47,751.827885
48,0.000000
49,0.646950
50,0.000000
51,0.000000
52,0.000000
53,0.000000
54,0.000000
55,96.250231
56,0.000000
57,40.498352
58,0.000000
59,0.000000
60,251.105761
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,2688.900606
66,0.000000
67,34195.353841
68,0.000000
69,0.000000
70,0.000000
71,0.000000
72,24.328448
73,268.674936
74,441.622520
75,91.126880
76,0.000000
77,0.000000
78,0.000000
79,0.000000
80,0.000000
81,0.000000
82,0.000000
83,0.000000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
88,242.610306
89,0.000000
90,93.953471
91,15386.669259
92,0.000000
93,0.000000
94,0.000000
95,0.000000
96,0.000000
97,0.000000
98,752.587510
99,0.000000
100,0.000000
101,0.000000
102,0.000000
103,0.000000
104,69.155325
105,0.000000
106,0.000000
107,0.000000
108,0.000000
109,529.282073
110,1390.957376
111,0.000000
112,0.000000
113,0.000000
114,0.000000
115,0.000000
116,1157.134012
117,0.000000
118,0.000000
119,0.000000
120,0.000000
121,57.386801
122,0.000000
123,0.000000
124,0.000000
125,216.500429
126,84666.797843
127,260.059865
128,83.912827
129,851.443193
130,601.683326
131,177.320548
132,0.000000
133,0.000000
134,164.326476
135,0.000000
136,912.064099
137,0.000000
138,283.913698
139,0.000000
140,0.000000
141,0.000000
142,0.000000
143,0.000000
144,0.000000
145,0.000000
146,0.000000
147,0.000000
148,33.644100
149,0.000000
150,329.864340
151,0.000000
152,78806.722318
153,354.149792
154,0.000000
155,393.457313
156,0.000000
157,0.000000
158,0.000000
159,8.443354
160,0.000000
161,70.388319
162,33.339349
163,0.000000
164,1489.746346
165,1998.414436
166,0.000000
167,62.336489
168,10.837712
169,0.000000
170,0.000000
171,0.000000
172,0.000000
173,255.470045
174,0.000000
175,0.000000
176,0.000000
177,0.000000
178,0.000000
179,0.000000
180,0.000000
181,0.000000
182,58788.629619
183,0.000000
184,0.000000
185,0.000000
186,1459.156625
187,0.000000
188,0.000000
189,0.000000
190,0.000000
191,0.000000
192,97.211266
193,0.000000
194,916.569824
195,339.322769
196,311.099056
197,0.000000
198,0.000000
199,380.765966
200,0.000000
201,0.000000
202,0.000000
203,566.000249
204,151.125951
205,2767.817686
206,0.000000
207,0.000000
208,0.000000
209,0.000000
210,0.000000
211,0.000000
212,0.000000
213,0.000000
214,0.000000
215,0.000000
216,0.000000
217,1.951491
218,0.000000
219,0.000000
220,0.000000
221,1985.132956
222,0.000000
223,0.000000
224,0.000000
225,195.548796
226,2.187699
227,0.000000
228,0.000000
229,606.156231
230,0.000000
231,0.000000
232,52.546389
233,0.000000
234,0.000000
235,676.647783
236,32683.148613
237,64.593268
238,547.817880
239,1064.128622
240,0.000000
241,0.000000
242,85.140742
243,0.000000
244,0.000000
245,0.000000
246,0.000000
247,0.000000
248,2982.650106
249,0.000000
250,0.000000
251,0.000000
252,0.000000
253,0.000000
254,42.325311
255,0.000000
256,657.242818
257,0.000000
258,0.000000
259,0.000000
260,278.427540
261,0.000000
262,344.442884
263,0.000000
264,0.000000
265,0.000000
266,742.860244
267,69.235890
268,0.000000
269,0.000000
270,0.000000
271,0.000000
272,6236.754219
273,0.000000
274,0.000000
275,0.000000
276,872.999160
277,0.000000
278,47.063043
279,172.922331
280,5.270316
281,0.000000
282,1692.070738
283,0.000000
284,0.000000
285,0.000000
286,312.765107
287,0.000000
288,0.000000
289,0.000000
290,0.000000
291,0.000000
292,0.000000
293,0.000000
294,0.000000
295,273.369848
296,0.000000
297,0.000000
298,0.000000
299,1960.184685
300,0.000000
301,0.000000
302,0.000000
303,902.325427
304,4983.194191
305,0.000000
306,0.000000
307,1272.761290
308,0.000000
309,0.000000
310,0.000000
311,0.000000
312,0.000000
313,0.000000
314,0.000000
315,0.000000
316,0.000000
317,0.000000
318,1635.929557
319,0.000000
320,0.000000
321,0.000000
322,0.000000
323,0.000000
324,16.784947
325,0.000000
326,499.150827
327,0.000000
328,0.000000
329,160.637737
330,885.892983
331,0.000000
332,257.667915
333,2292.617978
334,706.931443
335,513.671019
336,508.205568
337,43.469964
338,0.000000
339,1450.214669
340,70049.347023
341,0.000000
342,0.000000
343,233.775021
344,0.000000
345,0.000000
346,0.000000
347,0.000000
348,0.000000
349,0.000000
350,0.000000
351,0.000000
352,0.000000
353,206.416901
354,0.000000
355,0.000000
356,147.918008
357,9.541071
358,0.000000
359,347.492683
360,0.000000
361,207.977417
362,0.000000
363,436.566852
364,0.000000
365,0.000000
366,0.000000
367,0.000000
368,0.000000
369,0.000000
370,310.068555
371,0.000000
372,0.000000
373,0.000000
374,0.000000
375,2511.406193
376,0.000000
377,0.000000
378,11183.631062
379,0.000000
380,0.000000
381,0.000000
382,0.000000
383,0.000000
384,161.366963
385,0.000000
386,258.519430
387,0.000000
388,0.000000
389,0.000000
390,0.000000
391,93.870242
392,0.000000
393,0.000000
394,0.000000
395,0.000000
396,0.000000
397,8517.591841
398,6171.234821
399,0.000000
400,3373.263612
401,0.000000
402,0.000000
403,0.000000
404,0.000000
405,1389.657368
406,2619.985335
407,0.000000
408,0.000000
409,437.526982
410,0.000000
411,0.000000
412,0.000000
413,0.000000
414,0.000000
415,0.000000
416,4811.102464
417,6159.022154
418,0.000000
419,0.000000
420,0.000000
421,482.358485
422,1774.513123
423,1453.825388
424,0.000000
425,0.000000
426,0.000000
427,0.000000
428,1142.987681
429,0.000000
430,0.000000
431,2.093954
432,0.000000
433,2714.560347
434,8028.016822
435,0.000000
436,5328.157867
437,0.000000
438,0.000000
439,0.000000
440,0.000000
441,38.681880
442,0.000000
443,0.000000
444,129.082590
445,0.000000
446,0.000000
447,0.000000
448,0.000000
449,249.373593
450,0.000000
451,504.344941
452,338.668814
453,0.000000
454,0.000000
455,6.495987
456,0.000000
457,0.000000
458,0.000000
459,1607.869478
460,637.378773
461,0.000000
462,0.000000
463,0.000000
464,560.838589
465,0.000000
466,122.416000
467,47.096183
468,0.000000
469,2340.063471
470,0.000000
471,0.000000
472,0.000000
473,3097.663452
474,3615.779817
475,0.000000
476,0.000000
477,295.270678
478,0.000000
479,0.000000
480,0.000000
481,0.000000
482,0.000000
483,2536.714957
484,1424.974464
485,0.000000
486,1844.001821
487,0.000000
488,0.000000
489,995.050416
490,4593.228345
491,2966.833271
492,830.324339
493,0.000000
494,0.000000
495,50731.267821
496,0.000000
497,0.000000
498,0.000000
499,2654.439674
500,0.000000
501,1828.339759
502,0.000000
503,0.000000
504,0.000000
505,0.000000
506,0.000000
507,0.000000
508,0.000000
509,0.000000
510,0.000000
511,0.000000
512,1189.916343
513,0.000000
514,0.000000
515,400.904430
516,0.000000
517,0.000000
518,1938.690073
519,0.000000
520,0.000000
521,0.000000
522,1027.780019
523,14.780555
524,0.000000
525,0.000000
526,75.453269
527,0.000000
528,0.000000
529,0.000000
530,0.000000
531,1215.009267
532,0.000000
533,4631.348451
534,0.000000
535,0.000000
536,0.000000
537,0.000000
538,0.000000
539,0.000000
540,0.000000
541,680.006623
542,0.000000
543,0.000000
544,81.600303
545,0.000000
546,79.762506
547,114.325306
548,0.000000
549,0.000000
550,570.503486
551,0.000000
552,0.158810
553,0.000000
554,0.000000
555,2525.873232
556,0.000000
557,0.000000
558,0.000000
559,0.000000
560,0.000000
561,0.000000
562,0.000000
563,46.614832
564,0.000000
565,410.017028
566,0.000000
567,0.000000
568,0.000000
569,1004.254231
570,0.000000
571,205.156057
572,0.000000
573,0.000000
574,1471.325782
575,8.418778
576,0.000000
577,0.000000
578,0.000000
579,0.000000
580,0.000000
581,0.000000
582,0.000000
583,0.000000
584,0.000000
585,0.000000
586,0.000000
587,507.418025
588,0.000000
589,0.000000
590,3179.833841
591,0.000000
592,0.000000
593,0.000000
594,47.283884
595,0.000000
596,0.000000
597,277.601315
598,0.000000
599,1599.456392
600,52.638184
601,65.473108
602,624.605135
603,6994.401733
604,259.825341
605,1345.039505
606,0.000000
607,0.000000
608,170.772469
609,325.409528
610,0.000000
611,0.000000
612,0.000000
613,1994.929191
614,0.000000
615,433.204880
616,7342.516088
617,0.000000
618,216.051397
619,663.196260
620,1770.850878
621,0.000000
622,24.236021
623,0.000000
624,0.000000
625,209.497552
626,976.237512
627,667.711932
628,2178.193848
629,155.232094
630,0.000000
631,0.000000
632,0.000000
633,525.602732
634,84804.950353
635,0.000000
636,1971.363429
637,0.000000
638,0.000000
639,0.000000
640,0.000000
641,217.940682
642,0.000000
643,0.000000
644,621.583513
645,2810.169054
646,0.000000
647,319.967090
648,0.000000
649,731.186767
650,0.000000
651,355.981179
652,5250.545249
653,905.387300
654,0.000000
655,261.874687
656,0.000000
657,0.000000
658,254.308919
659,3031.055926
660,0.000000
661,0.000000
662,2540.947198
663,0.000000
