OK,5,1433,3853,113.984924,22.534902,114.021715,22.539099,1
OK,5,2977,10165,113.984924,22.534902,114.080873,22.547009,2
OK,5,1770,7543,113.984924,22.534902,114.056176,22.543841,3
OK,5,2437,6730,113.984924,22.534902,114.048904,22.542505,4
OK,5,2801,8237,113.984924,22.534902,114.064161,22.543344,5
OK,5,2362,9076,113.984924,22.534902,113.89328,22.540202,6
OK,5,858,1954,113.984924,22.534902,113.969302,22.539843,7
OK,5,3970,13664,113.984924,22.534902,114.099217,22.564735,8
OK,5,3315,10701,113.984924,22.534902,114.081577,22.551673,9
OK,5,5407,19277,113.984924,22.534902,114.116474,22.604406,10
OK,5,3507,11687,113.984924,22.534902,114.025354,22.613356,11
OK,5,1116,2920,113.984924,22.534902,113.961959,22.542619,12
OK,5,3212,16606,113.984924,22.534902,114.125013,22.570069,13
OK,5,1422,4195,113.984924,22.534902,113.948998,22.543288,14
OK,5,4639,14441,113.984924,22.534902,114.106112,22.566073,15
OK,5,1340,2367,113.984924,22.534902,114.008959,22.536167,16
OK,1,1648,673,113.984924,22.534902,113.991793,22.535232,17
OK,5,5438,15770,113.984924,22.534902,114.117803,22.568444,18
OK,5,2000,4926,113.984924,22.534902,113.938914,22.541223,19
OK,2,2738,577,113.984924,22.534902,113.980332,22.53638,20
OK,5,2408,6106,113.984924,22.534902,113.919933,22.535375,21
OK,5,1799,6984,113.984924,22.534902,113.910356,22.535248,22
OK,5,2063,8079,113.984924,22.534902,113.898511,22.535152,23
OK,5,2682,10262,113.984924,22.534902,114.054635,22.572213,24
OK,5,5764,20646,113.984924,22.534902,114.125354,22.609764,25
OK,5,2097,11851,113.984924,22.534902,113.882347,22.557594,26
OK,5,3570,8290,113.984924,22.534902,113.948822,22.583699,27
OK,5,2827,7145,113.984924,22.534902,114.038587,22.55614,28
OK,5,4074,22096,113.984924,22.534902,114.13327,22.616822,29
OK,5,4609,16810,113.984924,22.534902,114.119856,22.57685,30
OK,2,3664,3175,113.984924,22.534902,114.001145,22.551385,31
OK,5,5260,17059,113.984924,22.534902,114.111263,22.587247,32
OK,5,2429,12500,113.984924,22.534902,113.875527,22.557722,33
OK,5,6630,23570,113.984924,22.534902,114.143039,22.622415,34
OK,4,3750,11429,113.984924,22.534902,114.081995,22.558501,35
OK,5,4029,12734,113.984924,22.534902,114.089474,22.56452,36
OK,5,2098,10488,113.984924,22.534902,113.889573,22.550766,37
OK,5,2557,16804,113.984924,22.534902,113.851317,22.578014,38
OK,5,4500,28106,113.984924,22.534902,114.175786,22.637096,39
OK,5,1868,5921,113.984924,22.534902,113.936375,22.521071,40
OK,5,3811,9187,113.984924,22.534902,113.938951,22.583475,41
OK,5,3330,25644,113.984924,22.534902,113.809026,22.626525,42
OK,5,4586,29733,113.984924,22.534902,114.187868,22.642058,43
OK,5,2845,11640,113.984924,22.534902,113.913929,22.58467,44
OK,5,3520,8681,113.984924,22.534902,114.005311,22.602089,45
OK,5,2680,11690,113.984924,22.534902,113.905778,22.577634,46
OK,5,4244,7358,113.984924,22.534902,113.960717,22.585452,47
OK,5,4259,6803,113.984924,22.534902,113.995032,22.592971,48
OK,5,2015,6220,113.984924,22.534902,114.02841,22.556377,49
OK,5,3417,11730,113.984924,22.534902,113.899633,22.572352,50
OK,5,4672,32169,113.984924,22.534902,114.204036,22.651256,51
OK,5,5258,30054,113.984924,22.534902,113.792266,22.654733,52
OK,5,3226,11811,113.984924,22.534902,113.888407,22.562797,53
OK,5,3292,13370,113.984924,22.534902,114.035787,22.620386,54
OK,5,2754,5241,113.984924,22.534902,114.018876,22.555473,55
OK,5,2571,11742,113.984924,22.534902,114.043453,22.597192,56
OK,5,1707,4054,113.984924,22.534902,114.009367,22.552498,57
OK,5,2631,11899,113.984924,22.534902,114.037529,22.604214,58
OK,5,3367,16158,113.984924,22.534902,114.055668,22.629648,59
OK,5,2624,7256,113.984924,22.534902,114.032818,22.562563,60
OK,5,2690,11980,113.984924,22.534902,114.103197,22.544383,61
OK,5,3490,31448,113.984924,22.534902,113.800953,22.676551,62
OK,5,2001,7134,113.984924,22.534902,113.932924,22.512241,63
OK,5,4650,34072,113.984924,22.534902,114.213148,22.661689,64
OK,5,3795,12311,113.984924,22.534902,114.09872,22.551788,65
OK,5,3751,19197,113.984924,22.534902,114.108873,22.610626,66
OK,5,3358,8168,113.984924,22.534902,114.036388,22.568309,67
OK,5,1028,2576,113.984924,22.534902,113.966849,22.526076,68
OK,5,3322,9520,113.984924,22.534902,114.047768,22.571203,69
OK,5,3472,17155,113.984924,22.534902,114.065725,22.630241,70
OK,5,4015,19596,113.984924,22.534902,114.105603,22.617603,71
OK,5,3302,17935,113.984924,22.534902,114.074912,22.629485,72
OK,5,3692,19786,113.984924,22.534902,114.100313,22.624369,73
OK,5,5528,36101,113.984924,22.534902,114.21945,22.675972,74
OK,5,3501,8072,113.984924,22.534902,113.93288,22.502977,75
OK,4,3701,32448,113.984924,22.534902,113.805822,22.690927,76
OK,5,2064,10963,113.984924,22.534902,114.063268,22.571174,77
OK,4,2188,10827,113.984924,22.534902,114.087855,22.547125,78
OK,5,1947,2769,113.984924,22.534902,113.988784,22.558775,79
OK,5,3824,12881,113.984924,22.534902,114.084487,22.570588,80
OK,5,3914,13620,113.984924,22.534902,114.092766,22.570258,81
OK,5,1355,6881,113.984924,22.534902,114.055952,22.537491,82
OK,5,2392,3577,113.984924,22.534902,113.976879,22.562912,83
OK,5,3057,2320,113.984924,22.534902,113.994165,22.549357,84
