0,182设计园a,26,384.559706,363.892125,318.211567,298.649224,309.458258,330.657672,369.088118,386.288971,218.753138,196.887491,187.050372,252.568929,337.272275,213.973925,74.100048,137.472817,398.125305,361.299181,218.988025,175.637580,274.386391,252.384816,389.238505,360.654619,314.326076,375.800240,end
1,182设计园b,25,367.453790,385.586209,339.905650,320.343307,331.152341,352.351755,351.982202,240.447222,218.581574,208.744455,235.463013,320.166358,235.668008,95.794131,120.366905,381.019389,382.993264,240.682109,197.331664,257.280480,235.278904,372.132593,382.348702,336.020159,358.694329,end
2,189工业区a,23,382.502435,379.141724,374.697763,298.795832,237.748481,396.590663,321.987421,302.941190,104.769073,388.108280,378.581788,309.663233,191.897658,245.565153,380.409514,312.232101,220.839700,216.430703,351.472865,348.259289,312.628566,351.035422,391.944112,end
3,189工业区b,21,397.324052,273.205818,372.213543,353.167313,367.523359,126.490707,268.743016,372.809956,303.891400,242.123780,27.341481,118.791941,259.704653,305.661297,214.268896,191.809860,326.852022,341.688485,288.849381,327.256237,368.164927,end
4,189工业区(临时),31,381.742063,391.441844,377.541084,253.452839,234.406609,248.762655,244.726733,386.979042,359.641244,254.049252,185.130696,123.363076,102.183606,237.027966,377.940678,306.020815,182.515199,91.122798,73.049156,208.091318,357.368508,218.542387,165.703283,204.110139,245.018829,313.391701,384.333019,277.586462,304.533524,350.658114,398.242477,end
5,189工业区(临时站),27,366.127386,283.020634,263.974403,278.330450,219.412275,361.664584,393.594432,283.617047,214.698491,152.930871,76.869152,211.713509,352.626221,339.974004,216.468387,125.075986,102.616951,237.659113,391.321696,252.495576,199.656471,238.063327,278.972017,342.959496,311.539650,338.486712,384.611302,end
6,189工业区后门a,18,370.906385,309.138765,287.959295,372.676281,281.283880,118.798819,76.803408,274.365846,288.753158,355.864365,288.860032,131.889869,248.887762,365.525670,304.528108,237.362526,363.504325,349.894800,end
7,189工业区后门b,20,332.073441,271.026089,291.917351,272.871121,138.046681,358.038211,348.511719,279.593163,161.827588,215.495083,350.339444,282.162031,190.769630,186.360634,321.402795,318.189219,282.558497,320.965353,361.874043,392.217901,end
8,228工业区a,15,375.904372,349.564914,315.017219,350.243957,151.391319,117.104088,30.297681,322.416881,239.479433,230.050035,182.237246,360.712236,393.166239,283.702023,322.559936,end
9,228工业区b,10,278.878301,244.591071,115.538270,49.760687,366.966415,127.422409,79.609620,181.074394,219.932310,304.537531,end
10,22米大道中,27,326.276610,300.184450,290.039784,279.834199,269.651814,379.714674,336.421276,195.364245,148.962272,138.779887,228.477977,369.532289,349.509593,241.472470,64.484768,77.241279,218.295591,359.349904,367.854025,382.167607,133.818087,144.000473,208.113206,349.167519,285.054785,295.237170,338.985133,end
11,25区商业街a,26,372.396618,293.628129,384.548168,338.903752,331.651003,358.481610,339.768197,232.458447,162.451665,185.142580,369.581641,228.647964,88.351107,87.193058,237.228174,320.372889,376.604500,235.140404,132.570242,263.916981,369.481682,377.361023,270.690962,366.860009,285.459280,362.641656,end
12,25区商业街b,27,369.932232,336.103624,378.969498,362.656336,356.017223,337.303811,229.994060,204.927159,216.147913,367.117255,226.183577,85.886721,71.212627,221.078969,351.378222,374.140113,232.676017,98.589794,247.767775,385.313290,374.896636,236.710515,347.370285,265.969556,346.492450,373.600496,397.312027,end
13,301总站a,21,339.260329,353.770107,370.987894,369.120695,293.553626,213.400780,311.952106,364.859569,95.834848,217.301735,230.483889,114.287004,107.751291,369.859161,350.162962,256.168733,252.094195,296.998756,391.268059,314.697698,312.680659,end
14,301总站b,21,384.455947,398.965725,338.749244,258.596398,357.147724,141.030466,262.497353,275.679507,65.570009,51.290859,293.702532,199.708303,195.633765,240.538326,334.807629,362.073129,258.237268,256.220229,360.722142,353.694137,357.319596,end
15,310总站a,27,321.860312,336.433656,328.165593,276.384801,210.658724,300.075014,384.510643,311.917614,188.219829,84.057922,165.527585,267.352375,367.045412,274.194267,158.947393,56.774063,225.346832,363.004562,316.838814,207.364699,195.959851,321.522986,382.349104,290.892126,306.118791,375.073183,374.311680,end
16,310总站b,26,345.012972,373.623879,351.318252,299.537460,233.811384,337.265238,335.070274,211.372488,107.210581,204.904437,306.729228,227.788825,112.541951,87.556654,264.723685,274.002361,165.170795,162.828627,288.391762,379.948422,339.512651,248.698223,272.987566,341.941959,332.117777,385.897534,end
17,312总站a,24,369.509874,383.667477,369.058867,260.180901,260.134304,197.023866,236.441411,358.335467,337.311366,252.405435,112.205784,85.903740,221.778337,335.790620,179.706798,128.249602,156.497991,230.092511,341.190598,242.143120,314.209439,392.086755,348.543668,394.827097,end
18,312总站b,24,367.697088,381.854691,367.246080,258.368114,258.321518,195.211080,234.628624,356.522680,335.498579,250.592649,110.392997,84.090953,219.965550,333.977833,181.471595,130.014399,154.685204,228.279724,339.377811,243.907918,312.396653,390.273968,350.308465,396.591895,end
19,328工业区a,15,219.307625,180.779428,316.461779,211.581146,106.700513,186.323995,288.895051,397.171639,397.759407,302.890799,142.589954,85.201868,200.262015,294.443802,334.725702,end
20,328工业区b,12,356.703092,383.528478,344.522332,239.641699,134.761066,36.661571,78.561152,186.837740,301.993180,330.951352,253.847847,287.950917,end
21,351路临时站台a,21,398.276941,321.797463,260.166734,382.664424,246.695846,151.337480,280.238568,351.779514,125.370131,69.645181,386.663125,135.903519,86.622078,249.969335,338.500002,389.066032,303.179704,218.715421,194.770561,297.962829,303.386432,end
22,351路临时站台b,21,356.274205,382.587587,288.887681,226.265229,340.661688,213.786064,118.427698,230.995059,331.969592,111.556278,20.401666,337.419617,185.111328,119.190595,282.537852,371.068520,350.473266,266.008983,227.339078,330.531346,336.146338,end
23,371总站,14,390.441221,386.968307,289.922799,212.503379,336.537160,211.871190,103.267550,3.161326,118.064523,110.658759,210.270830,203.865894,317.945420,329.455151,end
24,388工业区a,18,380.005763,270.456276,283.738190,160.282656,50.239034,206.440707,92.653891,128.987947,359.702113,286.147261,179.054518,242.160794,309.465415,377.735407,286.811706,367.898077,347.622287,391.825758,end
25,388工业区b,18,390.760794,281.211308,294.493221,171.037688,60.994066,192.911362,79.124547,139.742978,370.457144,272.617917,165.525174,252.915826,320.220446,364.206062,273.282362,378.653109,358.377319,378.296413,end
26,50小区,21,364.154493,296.942107,360.848289,296.258652,182.547551,315.476692,178.722975,34.023027,376.440510,364.995319,379.548503,274.504172,114.293986,143.747995,217.643739,342.164011,383.070409,358.958361,351.045830,338.225624,376.698294,end
27,968工业区a,23,386.018292,379.723575,351.558551,297.762826,283.089812,259.272906,277.145227,383.207322,268.642930,188.113511,125.637459,136.538817,238.000223,360.908282,209.300471,81.858787,66.116310,174.443083,302.860504,144.227665,193.080748,255.416839,318.265344,end
28,968工业区b,24,389.517075,369.331726,363.037009,354.444683,339.771669,242.586341,260.458662,325.324787,244.795368,182.319314,119.852252,221.313657,344.221717,265.982328,138.540641,11.625160,119.127272,247.544693,361.294400,200.909519,137.764938,200.101028,262.949533,351.473358,end
29,98工业区,16,388.264021,275.889549,326.731325,163.515077,234.986654,209.773197,396.948109,341.293462,378.666274,369.506080,260.025120,262.877674,344.074964,386.956779,298.441920,307.491453,end
30,tcl国际e城a,16,307.260334,270.103328,389.315170,300.317115,203.730725,210.908016,311.673783,373.241229,313.234467,219.935757,123.311415,94.670272,193.866604,329.728266,321.653936,284.762661,end
31,tcl国际e城b,19,277.128589,288.796959,251.639954,177.900266,278.666033,370.851796,281.853741,185.267351,90.242695,78.671942,179.437709,289.809949,321.344776,228.046066,235.596956,334.793289,389.138644,329.764246,292.872971,end
32,ykk厂后门a,19,298.611210,200.413304,139.011460,321.101420,398.521892,323.076159,221.178495,119.354208,49.348423,285.538362,206.712967,305.863910,319.320304,234.204145,289.036377,348.682235,302.314121,348.414824,368.548903,end
33,ykk厂后门b,24,396.035097,343.059057,244.861151,184.966463,376.851627,290.493930,367.914401,351.315005,249.417342,147.593055,47.047767,58.845353,158.850398,258.001341,359.251603,347.559150,262.442992,317.275224,300.605062,254.236948,356.526378,376.653670,396.787750,369.081265,end
34,ykk拉链厂a,23,345.280291,370.957548,356.840493,258.041991,259.716260,352.843621,179.594869,324.921428,140.047261,219.380260,296.800732,393.474923,382.861156,283.844279,183.817202,104.991807,204.142750,305.393012,246.961075,200.592961,302.667788,397.964745,315.437278,end
35,ykk拉链厂b,24,354.386317,373.811886,365.946519,267.148017,262.570598,355.697959,191.744701,311.107840,152.197093,205.566672,282.987144,379.661334,380.763686,281.523828,181.496752,91.178219,190.329162,291.579424,393.913087,244.640625,198.272511,288.854199,395.644295,313.116828,end
36,阿宝工业园a,19,348.703022,360.855210,342.911422,227.845050,270.377471,251.686409,122.077148,129.085082,149.453091,286.206273,343.327243,217.361478,89.364967,185.566466,189.683727,323.058534,363.453181,378.002215,346.516573,end
