0,5813,1.000000
1,2091,0.870088
2,1527,0.640833
3,1946,0.628023
4,5450,0.541540
5,9052,0.532785
6,1475,0.531487
7,1330,0.520156
8,6389,0.512361
9,3963,0.493542
10,1874,0.472102
11,8586,0.453869
12,664,0.447100
13,2147,0.434363
14,1416,0.429989
15,6061,0.428248
16,1571,0.424722
17,706,0.422205
18,1690,0.408475
19,4694,0.392157
20,1832,0.387547
21,16968,0.383063
22,1807,0.372642
23,3997,0.371921
24,2509,0.368757
25,2165,0.365196
26,6161,0.342668
27,3974,0.341367
28,5889,0.341170
29,4397,0.341145
30,1284,0.339754
31,912,0.322667
32,906,0.310002
33,14629,0.307798
34,1277,0.306890
35,18100,0.302745
36,1790,0.295319
37,1800,0.293470
38,1694,0.291816
39,2442,0.287046
40,3078,0.278839
41,903,0.267009
42,1428,0.262500
43,2843,0.259860
44,5406,0.256891
45,5426,0.253495
46,4787,0.248017
47,826,0.237390
48,5716,0.234910
49,2531,0.234242
50,6393,0.233694
51,12294,0.232972
52,3401,0.229936
53,2162,0.228353
54,798,0.228161
55,6271,0.216836
56,5720,0.215941
57,1124,0.215011
58,932,0.205874
59,634,0.196201
60,6397,0.191809
61,16706,0.191299
62,15243,0.190438
63,1353,0.189163
64,8204,0.187699
65,3010,0.187692
66,4732,0.187634
67,3953,0.180995
68,5210,0.180005
69,3395,0.179533
70,4313,0.179199
71,5980,0.177874
72,16501,0.172573
73,4782,0.171525
74,6493,0.171498
75,6116,0.170503
76,1297,0.168729
77,4249,0.167255
78,9564,0.166621
79,4347,0.166331
80,13722,0.164078
81,16226,0.161698
82,4531,0.161661
83,15716,0.160874
84,3638,0.160015
85,3365,0.155037
86,1034,0.153744
87,1225,0.152394
88,2524,0.149508
89,2950,0.148734
90,3797,0.147367
91,6833,0.147276
92,8140,0.145550
93,152,0.144902
94,10278,0.143931
95,2522,0.135756
96,340,0.131549
97,4993,0.131009
98,126,0.129417
99,1345,0.127756
